rental_id,temperature_c,humidity_pct,wind_speed_mps,distance_km,ride_duration_min,bike_age_months,late_return,temperature_c_outlier,bad_weather,avg_speed_kmh,station_zone_공원,station_zone_대학가,station_zone_도심,station_zone_주거,member_type_연회원,member_type_월회원,member_type_일일권,weather_맑음,weather_비,weather_흐림
R0145,0.2715091568354517,-1.5024532753411355,1.1329586478595777,-1.0352520658302222,-0.9932223511288126,-1.1430577120552707,0,0,0,-0.6645284828086876,False,True,False,False,False,False,True,True,False,False
R0146,-0.29839219879132267,1.7921649181196198,1.2049209093470588,2.212295791562408,2.3690522628208073,-0.49530106014513103,0,0,1,0.26124798644655245,False,True,False,False,False,True,False,False,True,False
R0147,1.211076256652565,0.5383990094030534,-0.23432432040255835,1.2548705713829513,1.5371492655549217,-0.49530106014513103,0,0,0,0.041177512595683974,False,True,False,False,False,False,True,False,False,True
R0148,-0.7296689003467187,-1.0566698411308009,-1.7455318116396559,-0.7129028710964351,-0.3115240617026013,-0.7729110538209052,0,0,0,-0.8184403864652396,False,True,False,False,True,False,False,False,False,True
R0149,-1.6538332608225685,0.08565020903318221,0.05352472554736497,-0.005659115486484604,-0.10354831238612987,1.4479688955852876,0,0,0,0.12522782848022654,False,True,False,False,False,False,True,False,False,True
R0150,-0.4216141135214355,-1.0706005734498734,1.9245435242218674,-0.6792245970197709,-0.17287356215828673,-1.1430577120552707,0,0,0,-0.8903232988958277,True,False,False,False,False,False,True,True,False,False
R0151,0.4871475076131497,-1.3770766844694784,-0.23432432040255835,0.02801915859017985,0.10442743693034154,0.05991892720641715,0,0,0,-0.07573098554744159,False,True,False,False,True,False,False,True,False,False
R0152,0.2869118961767155,-1.0148776441735818,-0.16236205891507743,-1.2373217102902079,-1.2820775585128006,-0.5878377247037224,0,0,0,-0.761389588285222,True,False,False,False,False,True,False,True,False,False
R0153,-0.5756415069340771,-0.06758784647662054,-1.0978714582523283,0.48989263164157615,0.6474752268122388,0.8002122436751481,0,0,0,-0.02188974415637843,True,False,False,False,False,True,False,True,False,False
R0154,-1.0839319051957945,1.645892228769353,0.2694115100098077,-1.3479788965421051,-1.0741018091963292,-1.235594376613862,0,0,1,-1.4138963245652598,False,False,False,True,True,False,False,False,True,False
R0155,-0.4370168528626999,-0.06758784647662054,-0.8100224123024049,1.0479897449120135,1.271402474761653,1.3554322310266962,0,0,0,0.04691148195278419,False,False,False,True,False,False,True,False,False,True
R0156,1.3034926927001502,0.057788744395035896,0.12548698703484587,0.6823399120796582,0.9363304341962267,0.6151389145579653,0,0,0,-0.05840405259030354,True,False,False,False,False,True,False,True,False,False
R0157,1.5961447401841697,0.8309443881035857,-0.23432432040255835,-0.6407351409321544,-0.4963913944283533,-1.975887693082593,0,0,0,-0.47855948767000994,False,True,False,False,True,False,False,False,False,True
R0158,1.1186598206049805,-0.35316785901761627,-0.8100224123024049,-0.9727066996878456,-0.9816681428334532,2.095725547495427,0,0,0,-0.5176527623973246,False,False,False,True,False,True,False,True,False,False
R0159,-0.8836962937593603,2.1195371276178343,0.557260555959731,2.4985611212140544,2.397937783559206,-1.1430577120552707,1,0,1,0.4572948868454445,True,False,False,False,True,False,False,False,True,False
R0160,0.10207902408154569,0.46874534780768856,-0.9539469352773667,0.5620603618058571,0.2315237281792964,0.3375289208821913,0,0,0,0.5295160311759342,False,False,True,False,True,False,False,False,False,True
R0161,-0.4986278102277563,0.10654630751179145,-0.6660978893274434,-0.11631630173838163,-0.09199410409077018,-0.7729110538209052,0,0,0,-0.0655823312743067,False,False,True,False,False,False,True,False,False,True
R0162,-0.12896206603741672,0.6707409664342459,-0.5221733663524817,-0.9005389695235649,-0.8776802681752175,0.8002122436751481,0,0,0,-0.5045367274097999,True,False,False,False,True,False,False,False,False,True
R0163,0.055870806057753096,1.5205156378976965,-0.37824884337751985,-0.8812942414797568,-0.7390297686309033,-0.49530106014513103,0,0,0,-0.6619083670315208,False,False,False,True,False,True,False,False,False,True
R0164,-0.8220853363943039,-1.4606610783839165,-0.30628658189003927,0.5283820877291926,-0.01111464602325364,1.262895566468105,0,0,0,0.8267408238239743,False,False,False,True,False,False,True,True,False,False
R0165,-0.0981565873548885,-0.06758784647662054,-0.5221733663524817,-0.9678955176768936,-0.9701139345380937,-0.7729110538209052,0,0,0,-0.5244962511355977,True,False,False,False,False,True,False,True,False,False
R0166,0.8260077731209611,1.2419009915162373,0.7731473404221734,0.48989263164157615,0.27774056136073433,-0.032617737352174214,0,0,1,0.3721702313945757,False,False,True,False,False,True,False,False,True,False
R0167,-1.1455428625608512,0.8866673173798774,0.05352472554736497,0.8892207385505959,0.8092341429472723,-0.3102277310279483,0,0,0,0.28650586603558514,True,False,False,False,False,True,False,False,False,True
R0168,-0.03654562998983153,0.20406143374530256,-0.6660978893274434,0.03283034060113179,0.06976481204426291,0.8002122436751481,0,0,0,-0.02923358512435756,False,False,True,False,True,False,False,False,False,True
R0169,-0.0981565873548885,0.5662604740411987,0.4852982944722501,-1.3094894404544888,-0.958559726242734,-1.6057410348482275,0,0,0,-1.430786258523292,True,False,False,False,False,True,False,True,False,False
R0170,-1.2841675166322286,-1.627829866212792,1.6366944782719437,0.6149833639263292,0.8670051844240699,0.7076755791165568,1,0,0,-0.07374696080291215,False,False,True,False,True,False,False,True,False,False
R0171,0.055870806057753096,2.614078124944924,-0.9539469352773667,-0.8283712393592844,-0.889234476470577,1.1703589019095135,0,0,0,-0.30774372533766226,False,True,False,False,False,True,False,True,False,False
R0172,0.00966258803396051,1.924506875150812,1.852581262734386,-0.9727066996878456,-0.24219881193044399,0.522602249999374,0,0,1,-1.32653140590015,False,False,True,False,False,True,False,False,True,False
R0173,-0.9761127298069455,-1.6069337677341826,-0.8819846737898859,0.28301180517063834,-0.11510252068148913,-1.235594376613862,0,0,0,0.6036300898632252,True,False,False,False,False,True,False,True,False,False
R0174,-1.1455428625608512,2.3215327462443915,0.9170718633971352,-0.36168658429693584,2.397937783559206,-0.3102277310279483,0,0,0,-1.6882650763629508,False,True,False,False,False,False,True,True,False,False
R0175,0.3331201142005081,-1.33528448751226,1.852581262734386,-0.015281479508388703,0.38172843601896983,-0.8654477183794965,0,0,0,-0.41108986632992645,False,True,False,False,False,True,False,True,False,False
R0176,-0.4678223315452281,-0.7501937301111953,0.9170718633971352,0.013585612557323594,-0.36929510317939884,0.4300655854407826,0,0,0,0.5572261885492661,False,True,False,False,False,False,True,True,False,False
R0177,0.2098981994703947,-0.7641244624302684,-1.7455318116396559,-0.15961693983694997,-0.3230782699979605,-0.4027643955865397,0,0,0,0.1729857918310733,False,True,False,False,True,False,False,True,False,False
R0178,-0.5910442462753415,-0.36709859133668893,0.12548698703484587,0.16273225489683724,-0.16131935386292745,-0.032617737352174214,0,0,0,0.47918057695737487,False,False,True,False,False,False,True,True,False,False
R0179,-1.1455428625608512,-0.5830249422823199,0.8451096019096547,-0.45309904250502464,-0.4501745612469154,-1.235594376613862,0,0,0,-0.18077689965668048,False,True,False,False,False,True,False,True,False,False
R0180,-0.23678124142626572,0.2597843630215942,-0.8819846737898859,0.2589558951158778,0.5897041853354412,-0.4027643955865397,0,0,0,-0.24773066916937692,True,False,False,False,True,False,False,True,False,False
R0181,0.07127354539901748,0.1901307014262294,-2.10534311907706,-0.3183859461983675,-0.507945602723713,-0.5878377247037224,0,0,0,0.16533239529380309,False,False,True,False,True,False,False,False,False,True
R0182,0.2561064174941873,-1.0497044749712643,-0.738060150814924,0.45140317555395976,0.7052462682890364,-0.7729110538209052,0,0,0,-0.11978262597032106,False,False,False,True,False,False,True,True,False,False
R0183,-0.1443648053786811,2.614078124944924,0.4852982944722501,1.947680780960046,2.172630721799695,-0.21769106646935696,0,0,0,0.1862615024793801,False,True,False,False,True,False,False,False,False,True
R0184,-1.037723687172002,1.4438966101427957,0.2694115100098077,0.470647903597768,0.9016678093101481,-0.7729110538209052,0,0,1,-0.2615072512457436,False,False,False,True,False,False,True,False,True,False
R0185,0.4563420289306215,0.3642648554146414,0.3413737714972886,-0.7417699631621474,-0.531054019314432,0.15245559176500853,0,0,0,-0.6335127113681464,False,True,False,False,True,False,False,False,False,True
R0186,-2.778233232734852,1.5274810040572335,1.34884543232202,0.6775287300687057,0.6128126019261602,0.4300655854407826,0,1,1,0.23720175074816233,True,False,False,False,False,False,True,False,True,False
R0187,0.8568132518034893,-0.8755703209828523,-0.5941356278399625,-0.9582731536549894,-1.1434270589684865,1.4479688955852876,0,0,0,-0.16204055067825646,False,True,False,False,False,False,True,True,False,False
R0188,-0.5140305495690207,-0.18599907118874087,0.3413737714972886,0.918087830616308,0.9132220176055078,0.4300655854407826,0,0,0,0.21912561494730287,False,False,True,False,False,True,False,True,False,False
R0189,1.9350050056919805,0.19709606758576548,-0.738060150814924,-0.3953648583736001,-0.27686143681652264,-0.032617737352174214,0,0,0,-0.30216847979340605,False,True,False,False,True,False,False,False,False,True
R0190,0.39473107156556453,-0.13724150807198532,-2.177305380564541,0.5957386358825211,0.40483685260968916,2.743482199405567,0,0,0,0.3620917995697549,False,False,False,True,False,False,True,True,False,False
R0191,0.8106050337796973,-0.06758784647662054,-0.30628658189003927,-1.0689303399068866,-1.3860654331710363,0.8002122436751481,0,0,0,0.10133898353273624,True,False,False,False,False,True,False,True,False,False
R0192,1.0724516025811879,0.2528189968620571,-2.10534311907706,0.3792354453896789,0.16219847840713914,-0.21769106646935696,0,0,0,0.36165596502034425,False,False,True,False,False,False,True,False,False,True
R0193,0.4255365502480933,0.5662604740411987,-0.8100224123024049,-0.9775178816987975,-0.669704518858746,-0.12515440191076557,0,0,0,-0.9575024476663425,False,True,False,False,True,False,False,True,False,False
R0194,-0.7758771183705113,-1.1263235027261655,-0.738060150814924,-0.05377093559600488,0.19686110329321777,0.3375289208821913,0,0,0,-0.29040050268352446,False,True,False,False,False,True,False,True,False,False
R0195,0.08667628474028131,-0.5899903084418565,0.9890341248846158,-0.5108332266364493,-0.5426082276097914,0.6151389145579653,0,0,0,-0.1599757285459403,False,False,True,False,False,False,True,True,False,False
R0196,1.211076256652565,-0.10241467727430294,0.9890341248846158,-0.6407351409321544,-1.1318728506731268,-0.5878377247037224,0,0,0,0.7571060004547048,True,False,False,False,False,True,False,False,False,True
R0197,1.5037283041365845,-0.03276101567893814,0.2694115100098077,-0.9823290637097497,-0.17287356215828673,-0.4027643955865397,0,0,0,-1.389677219088541,True,False,False,False,False,True,False,False,False,True
R0198,-0.03654562998983153,-0.6248171392395389,0.557260555959731,-0.8861054234907088,-0.958559726242734,0.522602249999374,0,0,0,-0.33132096854288706,False,False,True,False,False,False,True,True,False,False
R0199,-0.8682935544180965,1.388173680866504,1.34884543232202,0.9710108327367807,1.1558603918080579,-0.9579843829380879,0,0,1,0.06288100438613396,False,False,True,False,False,True,False,False,True,False
R0200,1.0262433845573953,-1.0497044749712643,-0.01843753594011562,-0.2895188541326552,-0.47328297783763434,-1.1430577120552707,0,0,0,0.16515632646388984,False,False,False,True,False,True,False,True,False,False
R0201,-0.12896206603741672,0.27371509534066735,-0.30628658189003927,2.4985611212140544,1.7797876397574717,2.095725547495427,0,0,0,0.9470713871948927,True,False,False,False,False,True,False,True,False,False
R0202,-0.6372524642991341,-0.06758784647662054,1.1329586478595777,-0.19810639592456636,0.21996951988393673,-0.4027643955865397,0,0,0,-0.5141865797896277,False,False,True,False,False,True,False,False,False,True
R0203,0.39473107156556453,-1.3492152198313327,0.4852982944722501,-0.12112748374933358,-0.2537530202258037,-0.49530106014513103,0,0,0,0.13946962191660053,False,True,False,False,False,False,True,True,False,False
R0204,0.6411749010257913,-0.8198473917065601,-0.30628658189003927,1.0864792009996298,1.1096435586266196,-0.12515440191076557,0,0,0,0.2204729635306125,False,False,True,False,False,False,True,True,False,False
R0205,-0.05194836933109591,0.7752214588272931,0.4133360329847692,0.9565772867039244,0.9363304341962267,-0.21769106646935696,0,0,0,0.23958932025013,False,False,True,False,False,True,False,False,False,True
R0206,2.1814488351522074,-1.3770766844694784,0.2694115100098077,0.11943161679826847,0.00043956227210604365,-1.4206677057310448,0,0,0,0.1852810229217865,False,False,True,False,False,True,False,True,False,False
R0207,-0.0211428906485677,0.07171947671410905,1.7806190012469054,-0.5108332266364493,-0.17287356215828673,-1.1430577120552707,0,0,0,-0.6129044543443201,True,False,False,False,False,True,False,True,False,False
R0208,-0.4678223315452281,-1.3143883890336503,1.4927699552969818,-0.3039524001655112,-0.10354831238612987,1.6330422247024703,0,0,0,-0.35084272440191394,False,False,True,False,False,True,False,True,False,False
R0209,0.025065327375224888,0.503572178605371,-0.5941356278399625,-0.9678955176768936,-0.1382109372722085,0.8002122436751481,0,0,0,-1.3885448972740448,True,False,False,False,True,False,False,False,False,True
R0210,1.7193666549142825,-0.5203366468464917,-1.24179598122729,1.6012756761714984,1.2367398498755744,-0.8654477183794965,0,0,0,0.6250321039400688,False,False,False,True,False,False,True,True,False,False
R0211,1.0570488632399235,0.2876458276597395,-0.5941356278399625,-0.7946929652826199,-0.9238971013566556,-0.8654477183794965,0,0,0,-0.16084602547774282,False,False,False,True,True,False,False,False,False,True
R0212,-0.4216141135214355,-1.0636352072903368,0.12548698703484587,-0.8379936033811884,-0.9932223511288126,-0.3102277310279483,0,0,0,-0.13891454279631618,False,False,True,False,True,False,False,True,False,False
R0213,-0.05194836933109591,0.21102679990483864,0.05352472554736497,-0.33281949223122353,-0.4155119363608368,0.4300655854407826,0,0,0,-0.00488881529870447,False,True,False,False,True,False,False,False,False,True
R0214,-0.4986278102277563,-1.1959771643215305,-0.37824884337751985,-0.6407351409321544,-0.5888250607912295,-0.49530106014513103,0,0,0,-0.3551427164924623,False,False,True,False,True,False,False,True,False,False
R0215,1.0878543419224518,-0.38799468981529867,-1.3857205042022518,-0.1932952139136142,-0.7159213520401841,-0.12515440191076557,0,0,0,0.8241422674527077,False,True,False,False,True,False,False,True,False,False
R0216,-0.652655203640398,-0.3113756620603973,0.05352472554736497,-0.6263015948992985,2.397937783559206,1.262895566468105,0,0,0,-1.8867609518490094,True,False,False,False,False,False,True,True,False,False
R0217,-0.9299045117831529,-1.641760598531865,0.4852982944722501,-0.5733785927788257,-0.18442777045364642,0.4300655854407826,0,0,0,-0.7047204518537996,True,False,False,False,False,False,True,False,False,True
R0218,-0.4216141135214355,-2.212920623613856,-0.37824884337751985,-0.6455463229431064,-0.7621381852216224,-0.8654477183794965,0,0,0,-0.09523208346376107,False,True,False,False,False,True,False,True,False,False
R0219,-0.5756415069340771,-1.0427391088117277,0.12548698703484587,-0.804315329304524,-0.3115240617026013,-0.032617737352174214,0,0,0,-0.9794253120227154,False,False,False,True,True,False,False,True,False,False
R0220,1.1494652992875087,-0.15813760655059458,-0.09039979742759652,-0.380931312340744,-0.7043671437448247,-0.21769106646935696,0,0,0,0.3876151009443003,False,False,True,False,False,True,False,True,False,False
R0221,-0.9915154691482099,-0.08848394495522978,0.557260555959731,0.6727175480577539,1.0403183088544627,0.522602249999374,0,0,0,-0.15310008371358907,False,False,False,True,False,True,False,True,False,False
R0222,-0.29839219879132267,0.47571071396722464,-0.01843753594011562,1.2644929354048555,1.1327519752173385,-0.032617737352174214,1,0,0,0.382754827309772,False,False,False,True,True,False,False,True,False,False
R0223,-0.03654562998983153,1.0886629360064346,-0.09039979742759652,-0.34725303826407977,0.25463214477001533,0.4300655854407826,0,0,1,-0.7497833743145773,False,False,False,True,False,True,False,False,True,False
R0224,-0.2521839807675301,0.9772170774538513,1.34884543232202,-0.42904313245026454,-0.3346324782933202,2.003188882936836,0,0,0,-0.2897714081657207,True,False,False,False,False,True,False,True,False,False
R0225,0.4101338109068289,-0.8895010533019249,0.7731473404221734,0.7352629142001303,0.3470658111328916,-1.3281310411724534,0,0,0,0.6154588376902393,False,False,False,True,True,False,False,True,False,False
R0226,-0.2213785020850019,0.5871565725198089,0.7011850789346928,0.10499807076541263,-0.3461866865886795,0.522602249999374,1,0,0,0.6818558772943191,False,False,False,True,False,True,False,False,False,True
R0227,-0.15976754471994492,0.9145287820180227,0.6292228174472115,-0.1307498477712377,-0.5657166442005106,-0.7729110538209052,0,0,0,0.64090357167005,True,False,False,False,False,True,False,True,False,False
R0228,0.07127354539901748,-2.052717201944517,1.060996386372097,-0.08744920967266934,-0.7043671437448247,-1.513204370289636,0,0,0,1.029981266307852,False,False,True,False,False,True,False,True,False,False
R0229,0.5641612043194705,-0.0815185787956937,-0.8100224123024049,0.3359348072911106,0.7976799346519127,-1.513204370289636,0,0,0,-0.3300253023762433,False,True,False,False,False,False,True,False,False,True
R0230,-0.1443648053786811,2.4747708017541945,0.8451096019096547,-0.578189774789778,-0.08043989579541092,-0.8654477183794965,0,0,1,-0.8091813511374633,False,False,True,False,False,False,True,False,True,False
R0231,-1.5152086067511912,0.7403946280296106,-2.177305380564541,0.4850814496306242,0.24307793647465567,0.05991892720641715,0,0,0,0.4082968058696076,False,True,False,False,False,True,False,False,False,True
R0232,1.2264789959938294,1.0816975698468985,-1.3857205042022518,-0.3424418562531276,0.5088247272679247,-1.235594376613862,0,0,0,-0.9272046379965526,False,True,False,False,False,False,True,False,False,True
R0233,0.7181885977321121,-0.7780551947493416,0.557260555959731,-0.8716718774578527,-0.42706614465619647,-0.9579843829380879,0,0,0,-0.9947178466713076,False,False,True,False,True,False,False,True,False,False
R0234,-1.5768195641162477,0.419987784690933,1.060996386372097,2.043904421179087,1.687353973394596,0.6151389145579653,0,0,0,0.6317913265083924,False,False,True,False,False,True,False,True,False,False
R0235,1.1494652992875087,-0.10241467727430294,1.34884543232202,-0.49639968060359324,-0.5541624359051509,2.373335541171201,0,0,0,-0.11386136759088042,False,False,True,False,False,False,True,True,False,False
R0236,0.8722159911447537,-1.0984620380880192,0.7731473404221734,0.21084407500635752,0.25463214477001533,0.522602249999374,0,0,0,0.01710823235336952,False,False,False,True,False,False,True,True,False,False
R0237,-0.23678124142626572,-1.774102555563058,-0.8819846737898859,0.33112362528015865,0.03510218715818427,0.4300655854407826,0,0,0,0.4594709111489022,False,True,False,False,False,False,True,True,False,False
R0238,-1.62302778214004,2.244913718489491,1.060996386372097,0.33112362528015865,0.8323425595379913,-0.12515440191076557,0,0,1,-0.362487129984639,False,True,False,False,False,True,False,False,True,False
R0239,-0.3291976774738509,-0.06758784647662054,-0.37824884337751985,-0.8909166055016609,-0.46172876954227465,1.4479688955852876,0,0,0,-0.9978446398897041,False,False,False,True,True,False,False,True,False,False
R0240,2.1814488351522074,0.09261557519271829,0.7731473404221734,-0.7513923271840515,-1.0625476009009698,0.3375289208821913,0,0,0,0.2506207826279342,True,False,False,False,False,True,False,True,False,False
R0241,0.5025502469544141,-0.8477088563447064,1.2768831708345394,0.9758220147477327,1.4678240157827642,1.3554322310266962,0,0,0,-0.1676810404055592,False,False,False,True,True,False,False,True,False,False
R0242,1.180270777970037,0.14137313830947384,-1.6016072886646944,-0.6311127769102504,-0.6350418939726676,0.2449922563235999,0,0,0,-0.2681667512323683,False,True,False,False,False,True,False,True,False,False
R0243,-2.9476633654887583,1.1095590344850448,1.4208076938095013,-0.905350151534517,-0.9932223511288126,-1.0505210474966793,0,1,1,-0.3183924735322478,True,False,False,False,False,False,True,False,True,False
R0244,-1.6846387395050968,-0.15117224039105848,-0.5941356278399625,-0.5685674107678739,-0.18442777045364642,-0.032617737352174214,0,0,0,-0.6967513545431311,True,False,False,False,False,True,False,True,False,False
R0245,0.4101338109068289,-0.4785444498892727,2.0684680471968284,-0.5493226827240657,-0.5772708524958701,0.8002122436751481,0,0,0,-0.1857791680405137,False,False,False,True,False,True,False,True,False,False
R0246,-0.03654562998983153,-0.025795649519401564,0.3413737714972886,-0.7706370552278597,-0.7390297686309033,0.522602249999374,0,0,0,-0.4144010016527201,False,False,False,True,False,True,False,True,False,False
R0247,-1.0993346445370589,-1.1541849673643114,0.6292228174472115,1.206758751273431,0.9594388507869457,1.9106522183782446,1,0,0,0.48817484698828273,False,True,False,False,False,True,False,True,False,False
R0248,-1.607625042798776,0.14833850446900992,-0.8100224123024049,-0.7802594192497638,-0.4848371861329938,0.7076755791165568,0,0,0,-0.7620077362946452,False,False,False,True,False,False,True,True,False,False
R0249,-0.3908086348389073,2.1543639584155168,0.7011850789346928,1.3607165756238961,2.091751263732179,-0.3102277310279483,0,0,1,-0.22999590106432663,False,True,False,False,True,False,False,False,True,False
R0250,-1.6538332608225685,1.0886629360064346,0.7011850789346928,-0.3039524001655112,-0.5888250607912295,3.4837755158742976,0,0,1,0.3328560179952763,False,False,True,False,False,False,True,False,True,False
R0251,0.5179529862956779,2.4747708017541945,0.1974492485223268,-1.011196155775462,-1.1318728506731268,0.4300655854407826,0,0,1,-0.3450278945984682,True,False,False,False,False,True,False,False,True,False
R0252,0.4101338109068289,0.3224726584574219,-1.4576827656897329,-1.0352520658302222,-0.5194998110190725,0.4300655854407826,0,0,0,-1.2238356241039037,False,False,False,True,False,True,False,True,False,False
R0253,0.887618730486018,-1.495487909181599,-1.5296450271772133,0.9517661046929725,0.6012583936308009,-0.032617737352174214,0,0,0,0.5813280623647609,False,True,False,False,False,False,True,True,False,False
R0254,-1.2995702559734927,1.200108794559019,1.060996386372097,-0.8428047853921403,-0.2999698534072416,1.262895566468105,0,0,1,-1.0571822414799508,False,False,False,True,False,True,False,False,True,False
R0255,0.6103694223432631,-0.8895010533019249,0.9170718633971352,1.1538357491529583,1.5602576821456409,-1.0505210474966793,0,0,0,-0.06783304089133292,False,False,False,True,False,False,True,True,False,False
R0256,-1.407389431362342,-0.2765488312627149,0.2694115100098077,1.0431785629010615,0.8554509761287102,-1.4206677057310448,0,0,0,0.41327145449384334,False,False,True,False,False,True,False,True,False,False
R0257,0.8722159911447537,0.07868484287364563,1.9245435242218674,-1.136286888060215,-1.0741018091963292,-1.6057410348482275,0,0,0,-0.8132625087426315,False,True,False,False,True,False,False,False,False,True
R0258,-0.0057401513073033214,-0.09544931111476636,0.3413737714972886,0.21084407500635752,0.35862001942825084,3.021092193081341,0,0,0,-0.09188999875189541,False,False,True,False,False,True,False,True,False,False
R0259,-1.0069182084894737,-0.19296443734827698,-0.5221733663524817,1.1827028412186704,0.9016678093101481,0.2449922563235999,0,0,0,0.5205496819661247,True,False,False,False,False,False,True,True,False,False
R0260,-0.5294332889102851,-1.9134098787537877,-0.5941356278399625,-0.44347667848312056,-0.4963913944283533,-0.032617737352174214,0,0,0,-0.09599237943315686,False,False,False,True,False,True,False,True,False,False
R0261,-1.6846387395050968,-0.5342673791655649,-0.01843753594011562,-1.0593079758849822,-1.0509933926056103,0.7076755791165568,0,0,0,-0.6348097345374778,True,False,False,False,False,False,True,True,False,False
R0262,0.8568132518034893,-1.1123927704070924,1.4927699552969818,-1.2709999843668724,-1.3745112248756768,-0.21769106646935696,0,0,0,-0.6890738095730964,True,False,False,False,False,True,False,True,False,False
R0263,0.4563420289306215,-0.3183410282199339,-0.23432432040255835,-0.9534619716440373,-1.2705233502174411,-0.5878377247037224,0,0,0,0.17214296981352498,False,False,True,False,True,False,False,True,False,False
R0264,-1.6384305214813044,-1.8298254848393496,1.564732216784463,-1.1555316161040232,-0.8776802681752175,-0.032617737352174214,0,0,0,-1.1296327204586596,False,False,True,False,False,True,False,True,False,False
R0265,-1.700041478846361,2.3842210416802203,3.6516377999214074,-1.0689303399068866,-0.7505839769262628,-0.4027643955865397,0,0,1,-1.0690136722981218,False,False,False,True,False,True,False,False,True,False
R0266,0.8260077731209611,0.6428795017961005,-1.6735695501521752,2.4985611212140544,2.397937783559206,-0.032617737352174214,1,0,0,0.4572948868454445,False,False,False,True,True,False,False,True,False,False
R0267,0.9184242091685463,0.5523297417221266,-1.313758242714771,0.8988431025724999,0.31240318624681296,-0.49530106014513103,0,0,0,0.8801512518960483,False,True,False,False,True,False,False,False,False,True
R0268,-2.454775706568305,0.2528189968620571,1.4208076938095013,0.4417808115320559,0.19686110329321777,0.8002122436751481,0,0,0,0.4061644021549792,False,False,False,True,False,False,True,False,False,True
R0269,-0.8528908150768321,1.8687839458745206,1.9245435242218674,1.5242967639962661,2.397937783559206,0.7076755791165568,0,0,1,-0.27353083653504295,True,False,False,False,False,False,True,False,True,False
R0270,-0.11355932669615233,-0.3044102959008607,-1.7455318116396559,-0.366497766307888,-0.9932223511288126,0.3375289208821913,0,0,0,1.117430972355206,False,False,True,False,True,False,False,True,False,False
R0271,-0.7912798577117757,-0.004899551040792322,-0.23432432040255835,-0.5685674107678739,-1.4438364746478338,0.15245559176500853,0,0,0,2.309171179732423,False,True,False,False,False,False,True,True,False,False
R0272,-0.03654562998983153,-0.903431785620998,0.8451096019096547,0.8555424644739315,0.3355116028375319,1.1703589019095135,0,0,0,0.7905247413719019,True,False,False,False,False,False,True,True,False,False
R0273,0.9338269485098101,-0.06758784647662054,2.2843548316592717,-0.5108332266364493,-0.36929510317939884,0.05991892720641715,0,0,0,-0.39364273020597673,True,False,False,False,True,False,False,True,False,False
R0274,-0.03654562998983153,0.11351167367132753,-2.177305380564541,-0.005659115486484604,-0.19598197874900608,-0.032617737352174214,0,0,0,0.25209094916410707,True,False,False,False,True,False,False,True,False,False
R0275,-0.7758771183705113,0.4478492493290793,-0.8819846737898859,1.659009860302923,1.7566792231667523,0.4300655854407826,1,0,0,0.23947083970827232,False,False,False,True,False,True,False,False,False,True
R0276,1.0878543419224518,0.18316533526669232,0.3413737714972886,1.625331586226259,1.4216071826013263,-0.4027643955865397,0,0,0,0.4790102465121163,False,False,True,False,False,False,True,True,False,False
R0277,0.5641612043194705,1.0886629360064346,-1.0978714582523283,0.9806331967586845,1.0403183088544627,-1.1430577120552707,0,0,0,0.17114085153836398,False,False,True,False,False,False,True,False,False,True
R0278,0.8106050337796973,-0.8686049548233157,0.9170718633971352,-0.020092661519340645,-0.19598197874900608,1.077822237350922,0,0,0,0.22805372629768772,False,False,False,True,True,False,False,False,False,True
R0279,-1.3303757346560212,1.1861780622399458,0.4852982944722501,0.5668715438168089,1.2020772249894958,1.077822237350922,0,0,1,-0.38060028090676257,False,False,False,True,False,True,False,False,True,False
R0280,0.3485228535417725,-0.19296443734827698,-1.7455318116396559,-0.4915884985926411,0.08131902033962259,1.8181155538196532,0,0,0,-0.8151001122001302,True,False,False,False,False,True,False,True,False,False
R0281,-0.4370168528626999,-0.7292976316325861,-1.1698337197398092,-0.2510293980450388,-0.7621381852216224,1.540505560143879,0,0,0,0.8002583328536127,False,True,False,False,False,False,True,True,False,False
R0282,-0.29839219879132267,-1.2308039951192127,-0.37824884337751985,1.6638210423138748,1.3291735162384506,-0.4027643955865397,0,0,0,0.599160048948441,True,False,False,False,False,False,True,True,False,False
R0283,-0.4832250708864925,-0.7571590962707319,0.4133360329847692,-0.8716718774578527,-1.848233764985417,0.9852855727923309,0,0,0,4.3990004550618345,False,False,False,True,False,False,True,True,False,False
R0284,-1.2841675166322286,-1.6835527954890839,-0.8819846737898859,1.3655277576348486,1.3638361411245288,0.15245559176500853,1,0,0,0.2807246315755162,False,False,True,False,False,False,True,True,False,False
R0285,-0.2213785020850019,-2.1084401312208088,0.1974492485223268,2.4985611212140544,2.397937783559206,0.4300655854407826,0,0,0,0.4572948868454445,False,True,False,False,False,False,True,True,False,False
R0286,-0.8528908150768321,1.388173680866504,0.05352472554736497,-0.6214904128883463,-0.10354831238612987,0.15245559176500853,0,0,0,-0.8576275065022569,False,False,False,True,True,False,False,True,False,False
R0287,-1.5460140854337192,1.5205156378976965,1.34884543232202,-0.26546294407789506,-0.507945602723713,-0.21769106646935696,0,0,1,0.26862610884291765,False,True,False,False,False,False,True,False,True,False
R0288,0.7797995550971685,0.8797019512203402,-1.0978714582523283,-0.14037221179314177,0.21996951988393673,-0.12515440191076557,0,0,0,-0.43377114329106065,False,False,True,False,False,False,True,False,False,True
